severity,issue_type,key,details
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60112stk01a,id_lookup devolveu 0 BOIDs para bl_item_no=60112stk01a (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60112stk01b,id_lookup devolveu 0 BOIDs para bl_item_no=60112stk01b (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60113stk01a,id_lookup devolveu 0 BOIDs para bl_item_no=60113stk01a (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60113stk01b,id_lookup devolveu 0 BOIDs para bl_item_no=60113stk01b (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60114stk01a,id_lookup devolveu 0 BOIDs para bl_item_no=60114stk01a (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60114stk01b,id_lookup devolveu 0 BOIDs para bl_item_no=60114stk01b (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60115stk01a,id_lookup devolveu 0 BOIDs para bl_item_no=60115stk01a (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60115stk01b,id_lookup devolveu 0 BOIDs para bl_item_no=60115stk01b (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60116stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60116stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60117stk01a,id_lookup devolveu 0 BOIDs para bl_item_no=60117stk01a (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60117stk01b,id_lookup devolveu 0 BOIDs para bl_item_no=60117stk01b (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60118stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60118stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60119stk01a,id_lookup devolveu 0 BOIDs para bl_item_no=60119stk01a (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60119stk01b,id_lookup devolveu 0 BOIDs para bl_item_no=60119stk01b (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60122stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60122stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60123stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60123stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60124stk01a,id_lookup devolveu 0 BOIDs para bl_item_no=60124stk01a (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60124stk01b,id_lookup devolveu 0 BOIDs para bl_item_no=60124stk01b (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60130stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60130stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60137stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60137stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60138stk01a,id_lookup devolveu 0 BOIDs para bl_item_no=60138stk01a (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60139stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60139stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60142stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60142stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60143stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60143stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60144stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60144stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60147stk01a,id_lookup devolveu 0 BOIDs para bl_item_no=60147stk01a (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60150stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60150stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60151stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60151stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60154stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60154stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60158stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60158stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60159stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60159stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60160stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60160stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60161stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60161stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60162stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60162stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60164stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60164stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60166stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60166stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60168stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60168stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60169stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60169stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60170stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60170stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60172stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60172stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60173stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60173stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60174stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60174stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60175stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60175stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60176stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60176stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60177stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60177stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60178stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60178stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60179stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60179stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60180stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60180stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60181stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60181stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60182stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60182stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60183stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60183stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60185stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60185stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60186stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60186stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60192stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60192stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60193stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60193stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60194stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60194stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60195stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60195stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60196stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60196stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60197stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60197stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60198stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60198stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60200stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60200stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60203stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60203stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60204stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60204stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60207stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60207stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60208stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60208stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60209stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60209stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60210stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60210stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60214stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60214stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60215stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60215stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60216stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60216stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60217stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60217stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60218stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60218stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60219stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60219stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60221stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60221stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60222stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60222stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60223stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60223stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60224stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60224stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60225stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60225stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60226stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60226stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60227stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60227stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60228stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60228stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60229stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60229stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60231stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60231stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60233stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60233stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60236pb02,id_lookup devolveu 0 BOIDs para bl_item_no=60236pb02
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60239stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60239stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60240stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60240stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60242stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60242stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60243stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60243stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60244stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60244stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60245stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60245stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60246stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60246stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60248stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60248stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60253stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60253stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60254stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60254stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60256stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60256stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60257stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60257stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60258stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60258stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60260stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60260stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60262stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60262stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60264stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60264stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60265stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60265stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60266stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60266stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60267stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60267stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60271stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60271stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60272stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60272stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60273stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60273stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60274stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60274stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60276stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60276stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60277stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60277stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60281stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60281stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60282stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60282stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60283stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60283stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60288stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60288stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60289stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60289stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60290stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60290stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60291stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60291stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60292stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60292stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60295stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60295stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60297pb01,id_lookup devolveu 0 BOIDs para bl_item_no=60297pb01
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60305stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60305stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60313stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60313stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60314stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60314stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60315stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60315stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60316stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60316stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60319stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60319stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60320stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60320stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60321stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60321stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60321stk02,id_lookup devolveu 0 BOIDs para bl_item_no=60321stk02 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60324stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60324stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60328stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60328stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60329stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60329stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60330stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60330stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60335stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60335stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60336stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60336stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60337stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60337stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60339stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60339stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,6033stk01,id_lookup devolveu 0 BOIDs para bl_item_no=6033stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60343stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60343stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60347stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60347stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60348stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60348stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60349stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60349stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60350stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60350stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60350stk02,id_lookup devolveu 0 BOIDs para bl_item_no=60350stk02 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60351stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60351stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60351stk02,id_lookup devolveu 0 BOIDs para bl_item_no=60351stk02 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60357stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60357stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60362stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60362stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60363stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60363stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60364stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60364stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60365stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60365stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60366stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60366stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60367stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60367stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60368stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60368stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60369stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60369stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60371stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60371stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60372stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60372stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60373stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60373stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60374stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60374stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60378stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60378stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60379stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60379stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60380stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60380stk01
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60380stk02,id_lookup devolveu 0 BOIDs para bl_item_no=60380stk02
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60384stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60384stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60386stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60386stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60387stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60387stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60388stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60388stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60388stk02,id_lookup devolveu 0 BOIDs para bl_item_no=60388stk02 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60389stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60389stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60397stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60397stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60398stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60398stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60405stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60405stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60406stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60406stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60407stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60407stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60408stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60408stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60409stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60409stk01 (sem cor).
WARN,BO_COLOR_ID_MISMATCH_FIXUP,6041|66,bo_color_id DB=122 difere do mapeamento BL->BO=0; a usar mapeamento.
INFO,BRICKOWL_BOID_NO_COLOR_OK,6041|0,BOID sem cor validado via catalog/lookup: 165812
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60414stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60414stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60415stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60415stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60417stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60417stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60418stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60418stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60419stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60419stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60420stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60420stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60421stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60421stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60422stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60422stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60423stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60423stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60423stk02,id_lookup devolveu 0 BOIDs para bl_item_no=60423stk02 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60426stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60426stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60428stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60428stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60432stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60432stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60433stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60433stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60434stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60434stk01 (sem cor).
WARN,BRICKOWL_ID_LOOKUP_EMPTY,60437stk01,id_lookup devolveu 0 BOIDs para bl_item_no=60437stk01 (sem cor).
